id	ismarine	cvgt
Garra_rufa	False	True
Garra_nasuta	False	True
Garra_lamta	False	True
Garra_orientalis	False	True
Garra_mirofrontis	False	True
Garra_fuliginosa	False	True
Garra_lissorhynchus	False	True
Garra_flavatra	False	True
Garra_ceylonensis	False	True
Garra_mullya	False	True
Garra_bicornuta	False	True
Garra_tengchongensis	False	True
Pseudocrossocheilus_nigrovittatus	False	True
Pseudocrossocheilus_longibullus	False	True
Pseudocrossocheilus_bamaensis	False	True
Pseudocrossocheilus_papillolabrus	False	True
Pseudocrossocheilus_tridentis	False	True
Ptychidio_jordani	False	True
Pseudogyrinocheilus_prochilus	False	True
Qianlabeo_striatus	False	True
Pseudocrossocheilus_liuchengensis	False	True
Semilabeo_notabilis	False	True
Semilabeo_obscurus	False	True
Parasinilabeo_assimilis	False	True
Hongshuia_paoli	False	True
Sinocrossocheilus_megalophthalmus	False	True
Rectoris_posehensis	False	True
Discogobio_brachyphysallidos	False	True
Discogobio_macrophysallidos	False	True
Discogobio_tetrabarbatus	False	True
Discocheilus_wui	False	True
Discolabeo_wuluoheensis	False	True
Discogobio_yunnanensis	False	True
Mekongina_erythrospila	False	True
Bangana_tonkinensis	False	True
Placocheilus_cryptonemus	False	True
Garra_micropulvinus	False	True
Bangana_lemassoni	False	True
Cirrhinus_molitorella	False	True
Barbichthys_laevis	False	True
Osteochilus_microcephalus	False	True
Osteochilus_vittatus	False	True
Osteochilus_salsburyi	False	True
Osteochilus_lini	False	True
Osteochilus_waandersii	False	True
Labiobarbus_ocellatus	False	True
Labiobarbus_lineatus	False	True
Labiobarbus_siamensis	False	True
Thynnichthys_thynnoides	False	True
Henicorhynchus_siamensis	False	True
Henicorhynchus_lobatus	False	True
Henicorhynchus_ornatipinnis	False	True
Henicorhynchus_lineatus	False	True
Crossocheilus_reticulatus	False	True
Crossocheilus_nigriloba	False	True
Crossocheilus_oblongus	False	True
Epalzeorhynchos_bicolor	False	True
Labeo_cyclorhynchus	False	True
Labeo_forskalii	False	True
Labeo_parvus	False	True
Labeo_niloticus	False	True
Labeo_horie	False	True
Labeo_senegalensis	False	True
Labeo_weeksii	False	True
Labeo_batesii	False	True
Labeo_calbasu	False	True
Labeo_chrysophekadion	False	True
Labeo_angra	False	True
Labeo_rohita	False	True
Labeo_stolizkae	False	True
Cirrhinus_mrigala	False	True
Cirrhinus_cirrhosus	False	True
Labeo_yunnanensis	False	True
Cirrhinus_microlepis	False	True
Labeo_boga	False	True
Bangana_dero	False	True
Labeo_bata	False	True
Incisilabeo_behri	False	True
Devario_malabaricus	False	True
Devario_pathirana	False	True
Devario_devario	False	True
Devario_xyrops	False	True
Devario_aequipinnatus	False	True
Devario_chrysotaeniatus	False	True
Devario_apogon	False	True
Devario_laoensis	False	True
Devario_kakhienensis	False	True
Devario_regina	False	True
Devario_annandalei	False	True
Devario_shanensis	False	True
Devario_sondhii	False	True
Microrasbora_rubescens	False	True
Betadevario_ramachandrani	False	True
Chela_cachius	False	True
Laubuca_caeruleostigmata	False	True
Laubuca_dadiburjori	False	True
Microdevario_gatesi	False	True
Microdevario_kubotai	False	True
Danio_rerio	False	True
Danio_kyathit	False	True
Danio_tinwini	False	True
Danio_nigrofasciatus	False	True
Danio_albolineatus	False	True
Danio_roseus	False	True
Danio_kerri	False	True
Danio_aesculapii	False	True
Danio_erythromicron	False	True
Danio_margaritatus	False	True
Danio_choprae	False	True
Danio_dangila	False	True
Danio_meghalayensis	False	True
Danio_feegradei	False	True
Danionella_dracula	False	True
Danionella_mirifica	False	True
Esomus_metallicus	False	True
Esomus_longimanus	False	True
Esomus_caudiocellatus	False	True
Esomus_ahli	False	True
Trigonostigma_hengeli	False	True
Trigonostigma_heteromorpha	False	True
Brevibora_dorsiocellata	False	True
Rasbora_elegans	False	True
Rasbora_sumatrana	False	True
Rasbora_hobelmani	False	True
Rasbora_paviana	False	True
Rasbora_vulgaris	False	True
Rasbora_tubbi	False	True
Rasbora_rubrodorsalis	False	True
Rasbora_steineri	False	True
Rasbora_meinkeni	False	True
Rasbora_trilineata	False	True
Rasbosoma_spilocerca	False	True
Rasbora_borapetensis	False	True
Rasbora_dusonensis	False	True
Rasbora_aurotaenia	False	True
Rasbora_argyrotaenia	False	True
Rasbora_kottelati	False	True
Rasbora_kalochroma	False	True
Rasbora_einthovenii	False	True
Rasbora_jacobsoni	False	True
Rasbora_bankanensis	False	True
Rasbora_cephalotaenia	False	True
Boraras_urophthalmoides	False	True
Boraras_brigittae	False	True
Boraras_merah	False	True
Boraras_maculatus	False	True
Trigonopoma_pauciperforatum	False	True
Trigonopoma_gracile	False	True
Pectenocypris_korthausae	False	True
Kottelatia_brittani	False	True
Horadandia_atukorali	False	True
Rasboroides_vaterifloris	False	True
Rasbora_daniconius	False	True
Amblypharyngodon_mola	False	True
Amblypharyngodon_chulabhornae	False	True
Raiamas_salmolucius	False	True
Opsaridium_ubangiense	False	True
Opsaridium_boweni	False	True
Opsaridium_peringueyi	False	True
Chelaethiops_bibie	False	True
Chelaethiops_elongatus	False	True
Neobola_bottegoi	False	True
Leptocypris_niloticus	False	True
Raiamas_buchholzi	False	True
Raiamas_christyi	False	True
Rastrineobola_argentea	False	True
Engraulicypris_sardella	False	True
Raiamas_senegalensis	False	True
Raiamas_batesii	False	True
Raiamas_bola	False	True
Barilius_barila	False	True
Barilius_vagra	False	True
Barilius_caudiocellatus	False	True
Opsarius_pulchellus	False	True
Barilius_bendelisis	False	True
Barilius_canarensis	False	True
Raiamas_guttatus	False	True
Cabdio_morar	False	True
Securicula_gora	False	True
Luciosoma_bleekeri	False	True
Luciosoma_setigerum	False	True
Opsarius_koratensis	False	True
Malayochela_maassi	False	True
Barbatula_barbatula	False	True
Barbatula_toni	False	True
Triplophysa_rosa	False	True
Triplophysa_gundriseri	False	True
Tuberoschistura_baenzigeri	False	True
Lefua_costata	False	True
Lefua_echigonia	False	True
Oreonectes_platycephalus	False	True
Traccatichthys_pulcher	False	True
Schistura_balteata	False	True
Schistura_savona	False	True
Formosania_fascicauda	False	True
Vanmanenia_pingchowensis	False	True
Pseudogastromyzon_fangi	False	True
Pseudogastromyzon_cheni	False	True
Beaufortia_szechuanensis	False	True
Vanmanenia_caldwelli	False	True
Sewellia_lineolata	False	True
Homaloptera_leonardi	False	True
Homaloptera_parclitella	False	True
Ellopostoma_mystax	False	True
Cobitis_shikokuensis	False	True
Cobitis_takatsuensis	False	True
Cobitis_striata	False	True
Cobitis_biwae	False	True
Misgurnus_anguillicaudatus	False	True
Misgurnus_nikolskyi	False	True
Canthophrys_gongota	False	True
Pangio_oblonga	False	True
Vaillantella_maassi	False	True
Yasuhikotakia_morleti	False	True
Syncrossus_beauforti	False	True
Sinibotia_robusta	False	True
Sinibotia_superciliaris	False	True
Chromobotia_macracanthus	False	True
Botia_dario	False	True
Leptobotia_pellegrini	False	True
Parabotia_lijiangensis	False	True
Parabotia_banarescui	False	True
Parabotia_bimaculata	False	True
Gyrinocheilus_pennocki	False	True
Gyrinocheilus_aymonieri	False	True
Catostomus_commersonii	False	True
Minytrema_melanops	False	True
Hypentelium_nigricans	False	True
Cycleptus_elongatus	False	True
Myxocyprinus_asiaticus	False	True
Astyanax_mexicanus	False	True
Paracheirodon_innesi	False	True
Chalceus_macrolepidotus	False	True
Ctenolucius_hujeta	False	True
Nannostomus_beckfordi	False	True
Hoplias_malabaricus	False	True
Phenacogrammus_interruptus	False	True
Brycinus_macrolepidotus	False	True
Hepsetus_odoe	False	True
Semaprochilodus_insignis	False	True
Hydrolycus_armatus	False	True
Characidium_fasciatum	False	True
Distichodus_antonii	False	True
Lacantunia_enigmatica	False	True
Parailia_pellucida	False	True
Malapterurus_microstoma	False	True
Leiarius_pictus	False	True
Microglanis_iheringi	False	True
Ictalurus_punctatus	False	True
Ameiurus_nebulosus	False	True
Cranoglanis_bouderius	False	True
Ariopsis_felis	False	True
Pangasianodon_hypophthalmus	False	True
Glyptothorax_trilineatus	False	True
Gagata_dolichonema	False	True
Bagarius_yarrelli	False	True
Pseudexostoma_yunnanense	False	True
Pareuchiloglanis_gracilicaudata	False	True
Creteuchiloglanis_kamengensis	False	True
Euchiloglanis_kishinouyei	False	True
Glaridoglanis_andersonii	False	True
Exostoma_labiatum	False	True
Glyptosternon_maculatum	False	True
Pseudecheneis_sulcata	False	True
Liobagrus_anguillicauda	False	True
Pseudobagrus_tokiensis	False	True
Kryptopterus_minor	False	True
Silurus_meridionalis	False	True
Clarias_gariepinus	False	True
Diplomystes_nahuelbutaensis	False	True
Corydoras_rabauti	False	True
Brachyhypopomus_gauderio	False	True
Rhamphichthys_marmoratus	False	True
Gymnotus_cylindricus	False	True
Apteronotus_albifrons	False	True
Eigenmannia_virescens	False	True
Chanos_chanos	False	True
Parakneria_cameronensis	False	True
Gonorynchus_greyi	False	True
Denticeps_clupeoides	False	True
Alosa_alosa	False	True
Alosa_fallax	False	True
Sardina_pilchardus	False	True
Sardinella_maderensis	False	True
Sardinella_aurita	False	True
Dorosoma_cepedianum	False	True
Sprattus_sprattus	False	True
Clupea_harengus	False	True
Engraulis_encrasicolus	False	True
Engraulis_japonicus	True	False
Coilia_dussumieri	False	True
Alepocephalus_antipodianus	True	False
Alepocephalus_owstoni	True	False
Alepocephalus_bicolor	True	False
Alepocephalus_agassizii	True	False
Talismania_longifilis	True	False
Sagamichthys_abei	True	False
Osteoglossum_bicirrhosum	False	True
Arapaima_gigas	False	True
Mormyrops_anguilloides	False	True
Ophisurus_macrorhynchos	True	False
Conger_japonicus	True	False
Conger_conger	True	False
Rhinomuraena_quaesita	True	False
Strophidon_sathete	False	True
Gymnothorax_polygonius	True	False
Gymnothorax_reticularis	True	False
Gymnothorax_favagineus	True	False
Muraena_helena	True	False
Muraena_augusti	True	False
Muraena_melanotis	True	False
Gymnothorax_miliaris	True	False
Enchelycore_anatina	True	False
Gymnothorax_bacalladoi	True	False
Gymnothorax_maderensis	True	False
Muraena_robusta	True	False
Gymnothorax_unicolor	True	False
Anguilla_japonica	False	True
Anguilla_anguilla	False	True
Eurypharynx_pelecanoides	True	False
Histiobranchus_bathybius	True	False
Notacanthus_bonaparte	True	False
Halosauropsis_macrochir	True	False
Elops_saurus	False	True
Megalops_atlanticus	False	True
Lepisosteus_osseus	False	True
Lepisosteus_oculatus	False	True
Atractosteus_tropicus	False	True
Amia_calva	False	True
Huso_huso	False	True
Polyodon_spathula	False	True
